date,_id,date,code,close,vol,amount,delta,insert_time,ma5,ma20,ma60,macd,signal,rsi,volatility,vol_change,target_1,target_2,target_3,target_4,target_5
2017-03-21,68505d6d34a7c6e6d373adf1,2017-03-21,510500,5.779,143385,97405768.0,0.43,2025-06-17 02:07:41.174,5.7604,5.738899999999999,5.614533333333333,0.03734702882618102,0.04018089098644677,55.34591194968557,0.031178433842054345,0.16635755771389515,-0.0038,0.0021,0.0066,-0.0062,-0.0023
2017-03-22,68505d6d34a7c6e6d373adf2,2017-03-22,510500,5.757,116740,79211592.0,-0.38,2025-06-17 02:07:41.174,5.763599999999999,5.740399999999999,5.617733333333334,0.0354089688329573,0.03922650655574888,56.05095541401269,0.03129721696053761,-0.18582836419430204,0.0021,0.0066,-0.0062,-0.0023,-0.0035
2017-03-23,68505d6d34a7c6e6d373adf3,2017-03-23,510500,5.769,115342,78432937.0,0.21,2025-06-17 02:07:41.174,5.7585999999999995,5.742050000000001,5.62035,0.03444428970626756,0.03827006318585262,55.957446808510646,0.031916791488943184,-0.011975329792701772,0.0066,-0.0062,-0.0023,-0.0035,-0.0155
2017-03-24,68505d6d34a7c6e6d373adf4,2017-03-24,510500,5.807,153330,104811998.0,0.66,2025-06-17 02:07:41.174,5.7732,5.745500000000001,5.623749999999999,0.03632729848500027,0.03788151024568215,54.30463576158946,0.03503306708632653,0.3293509736262592,-0.0062,-0.0023,-0.0035,-0.0155,0.0019
2017-03-27,68505d6d34a7c6e6d373adf5,2017-03-27,510500,5.771,106497,72816081.0,-0.62,2025-06-17 02:07:41.174,5.7766,5.749599999999999,5.627233333333334,0.03451680908389321,0.037208570013324366,48.62579281183933,0.03279987163006606,-0.30543924867931915,-0.0023,-0.0035,-0.0155,0.0019,0.0265
2017-03-28,68505d6d34a7c6e6d373adf6,2017-03-28,510500,5.758,155323,105630628.0,-0.23,2025-06-17 02:07:41.174,5.772399999999999,5.75205,5.630466666666666,0.031667943495175876,0.03610044470969467,49.56896551724142,0.03140813672654056,0.45847300862935114,-0.0035,-0.0155,0.0019,0.0265,-0.0002
2017-03-29,68505d6d34a7c6e6d373adf7,2017-03-29,510500,5.738,208954,141945519.0,-0.35,2025-06-17 02:07:41.174,5.768600000000001,5.75255,5.633183333333333,0.027479596455637356,0.034376275058883216,55.55555555555558,0.03108303819061755,0.3452869182284659,-0.0155,0.0019,0.0265,-0.0002,0.0017
2017-03-30,68505d6d34a7c6e6d373adf8,2017-03-30,510500,5.649,288312,193183301.0,-1.55,2025-06-17 02:07:41.174,5.7446,5.75,5.6348666666666665,0.016785255083284767,0.030858071063763527,43.71134020618559,0.03712567560967924,0.3797869387520698,0.0019,0.0265,-0.0002,0.0017,-0.001
2017-03-31,68505d6d34a7c6e6d373adf9,2017-03-31,510500,5.66,225083,150411342.0,0.19,2025-06-17 02:07:41.174,5.7152,5.74735,5.636783333333333,0.009092705517102395,0.026504997954431304,36.805555555555614,0.04153536856832572,-0.21930755570354343,0.0265,-0.0002,0.0017,-0.001,0.0115
2017-04-05,68505d6d34a7c6e6d373adfa,2017-04-05,510500,5.81,305948,208725406.0,2.65,2025-06-17 02:07:41.174,5.723000000000001,5.74945,5.641233333333333,0.014927970608928476,0.024189592485330737,55.77617328519847,0.04364265778969934,0.35926747022209593,-0.0002,0.0017,-0.001,0.0115,-0.008
2017-04-06,68505d6d34a7c6e6d373adfb,2017-04-06,510500,5.809,133714,91560805.0,-0.02,2025-06-17 02:07:41.174,5.7332,5.7507,5.6448333333333345,0.01924986809558593,0.02320164760738178,56.18181818181823,0.04502058008933704,-0.5629518741746964,0.0017,-0.001,0.0115,-0.008,0.006
2017-04-07,68505d6d34a7c6e6d373adfc,2017-04-07,510500,5.819,268234,184026992.0,0.17,2025-06-17 02:07:41.174,5.7494,5.75355,5.6474166666666665,0.023214319196578792,0.023204181925221185,52.465483234714036,0.047508974221513886,1.0060277906576722,-0.001,0.0115,-0.008,0.006,-0.0136
2017-04-10,68505d6d34a7c6e6d373adfd,2017-04-10,510500,5.813,195809,134522436.0,-0.1,2025-06-17 02:07:41.174,5.7822000000000005,5.759600000000001,5.64995,0.025577187504233656,0.023678783041023683,58.71964679911696,0.046959557067775375,-0.2700067851204545,0.0115,-0.008,0.006,-0.0136,-0.0117
2017-04-11,68505d6d34a7c6e6d373adfe,2017-04-11,510500,5.88,150922,103927304.0,1.15,2025-06-17 02:07:41.174,5.8262,5.7681,5.654050000000001,0.03248168902727677,0.025439364238274302,62.600000000000016,0.0525606416687754,-0.22923869689340126,-0.008,0.006,-0.0136,-0.0117,-0.0047
2017-04-12,68505d6d34a7c6e6d373adff,2017-04-12,510500,5.833,140866,97317475.0,-0.8,2025-06-17 02:07:41.174,5.830799999999999,5.77105,5.656616666666666,0.033771749319948086,0.02710584125460906,55.17241379310347,0.05452809512440931,-0.06663044486555969,0.006,-0.0136,-0.0117,-0.0047,-0.0121
2017-04-13,68505d6d34a7c6e6d373ae00,2017-04-13,510500,5.868,90349,62501878.0,0.6,2025-06-17 02:07:41.174,5.8426,5.777150000000001,5.6601333333333335,0.03718963987038837,0.029122600977764923,60.37383177570099,0.05827365117319023,-0.3586174094529553,-0.0136,-0.0117,-0.0047,-0.0121,-0.0004
2017-04-14,68505d6d34a7c6e6d373ae01,2017-04-14,510500,5.788,210633,144754817.0,-1.36,2025-06-17 02:07:41.174,5.836399999999999,5.7795000000000005,5.6631,0.0330618944056873,0.0299104596633494,51.575456053068,0.05768380234202363,1.3313263013425716,-0.0117,-0.0047,-0.0121,-0.0004,-0.0064
2017-04-17,68505d6d34a7c6e6d373ae02,2017-04-17,510500,5.72,184407,124935989.0,-1.17,2025-06-17 02:07:41.174,5.8178,5.7758,5.666099999999999,0.024026630643819047,0.028733693859443334,43.12796208530801,0.05906160922471145,-0.1245104043525943,-0.0047,-0.0121,-0.0004,-0.0064,-0.0277
2017-04-18,68505d6d34a7c6e6d373ae03,2017-04-18,510500,5.693,122261,82581748.0,-0.47,2025-06-17 02:07:41.174,5.7804,5.77375,5.669700000000001,0.014520066378608476,0.025890968363276364,43.74999999999998,0.06125947832141959,-0.33700456056440375,-0.0121,-0.0004,-0.0064,-0.0277,0.0031
2017-04-19,68505d6d34a7c6e6d373ae04,2017-04-19,510500,5.624,405139,268420708.0,-1.21,2025-06-17 02:07:41.174,5.7386,5.76725,5.674833333333333,0.0014021591465649408,0.02099320651993408,40.147058823529385,0.0697709598766354,2.313722282657593,-0.0004,-0.0064,-0.0277,0.0031,0.002
2017-04-20,68505d6d34a7c6e6d373ae05,2017-04-20,510500,5.622,228585,151726571.0,-0.04,2025-06-17 02:07:41.174,5.6894,5.7594,5.679133333333334,-0.009050926680780336,0.014984379879791197,41.238670694864005,0.07685214786575956,-0.43578623632876623,-0.0064,-0.0277,0.0031,0.002,0.0037
2017-04-21,68505d6d34a7c6e6d373ae06,2017-04-21,510500,5.586,158051,104708947.0,-0.64,2025-06-17 02:07:41.174,5.648999999999999,5.75085,5.682766666666667,-0.020009316697295,0.00798564056437396,44.82758620689656,0.08609008439756793,-0.3085679287792288,-0.0277,0.0031,0.002,0.0037,0.0035
2017-04-24,68505d6d34a7c6e6d373ae07,2017-04-24,510500,5.431,870702,563199488.0,-2.77,2025-06-17 02:07:41.174,5.5912,5.73395,5.6841333333333335,-0.04073159586468211,-0.0017578067214372552,34.79415670650728,0.11170472119316678,4.508993932338296,0.0031,0.002,0.0037,0.0035,-0.0011
2017-04-25,68505d6d34a7c6e6d373ae08,2017-04-25,510500,5.448,195797,126520720.0,0.31,2025-06-17 02:07:41.174,5.542199999999999,5.715999999999999,5.684616666666668,-0.05514669668397598,-0.012435584713945002,20.806451612903302,0.12712778486314902,-0.7751274259160998,0.002,0.0037,0.0035,-0.0011,-0.0009
2017-04-26,68505d6d34a7c6e6d373ae09,2017-04-26,510500,5.459,84958,54914604.0,0.2,2025-06-17 02:07:41.174,5.5092,5.7004,5.684383333333333,-0.06493463383089892,-0.02293539453733579,22.22222222222217,0.13864471823598998,-0.5660914110022115,0.0037,0.0035,-0.0011,-0.0009,-0.0049
2017-04-27,68505d6d34a7c6e6d373ae0a,2017-04-27,510500,5.479,314393,201153358.0,0.37,2025-06-17 02:07:41.174,5.4806,5.68645,5.6848833333333335,-0.0702678081331225,-0.03240187725649313,23.43750000000003,0.14636525148444604,2.7005696932601992,0.0035,-0.0011,-0.0009,-0.0049,-0.0117
2017-04-28,68505d6d34a7c6e6d373ae0b,2017-04-28,510500,5.498,132021,85608744.0,0.35,2025-06-17 02:07:41.174,5.463,5.67445,5.685333333333333,-0.07212977879004168,-0.04034745756320284,25.88055130168459,0.15165906188761408,-0.5800765284214343,-0.0011,-0.0009,-0.0049,-0.0117,-0.0191
2017-05-02,68505d6d34a7c6e6d373ae0c,2017-05-02,510500,5.492,151297,98193818.0,-0.11,2025-06-17 02:07:41.174,5.4752,5.6666,5.68505,-0.07324522840682945,-0.04692701173192817,17.22972972972977,0.15701438083651148,0.14600707463206608,-0.0009,-0.0049,-0.0117,-0.0191,0.004
2017-05-03,68505d6d34a7c6e6d373ae0d,2017-05-03,510500,5.487,79205,51427145.0,-0.09,2025-06-17 02:07:41.174,5.483,5.6579500000000005,5.684983333333333,-0.07368331311050369,-0.052278272007643276,18.545454545454575,0.16208070601757962,-0.47649325498853246,-0.0049,-0.0117,-0.0191,0.004,-0.0194
2017-05-04,68505d6d34a7c6e6d373ae0e,2017-05-04,510500,5.46,122499,79400014.0,-0.49,2025-06-17 02:07:41.174,5.4832,5.6404499999999995,5.68365,-0.07534069214488692,-0.056890756035092006,12.361623616236173,0.16368663096873098,0.5466069061296635,-0.0117,-0.0191,0.004,-0.0194,-0.0031
2017-05-05,68505d6d34a7c6e6d373ae0f,2017-05-05,510500,5.396,316459,203182643.0,-1.17,2025-06-17 02:07:41.174,5.4666,5.6198,5.681399999999999,-0.08088603820151352,-0.061689812468376314,12.737642585551356,0.16731489379074665,1.5833598641621562,-0.0191,0.004,-0.0194,-0.0031,-0.0029
2017-05-08,68505d6d34a7c6e6d373ae10,2017-05-08,510500,5.293,387823,244884818.0,-1.91,2025-06-17 02:07:41.174,5.4256,5.593500000000001,5.6768,-0.09252542855127377,-0.06785693568495581,11.942959001782555,0.17549553900462544,0.22550788569767333,0.004,-0.0194,-0.0031,-0.0029,0.0052
2017-05-09,68505d6d34a7c6e6d373ae11,2017-05-09,510500,5.314,257398,160839004.0,0.4,2025-06-17 02:07:41.174,5.39,5.56855,5.672083333333333,-0.09891497451132825,-0.0740685434502303,15.855855855855879,0.17809887112144746,-0.3363003225698321,-0.0194,-0.0031,-0.0029,0.0052,0.0217
2017-05-10,68505d6d34a7c6e6d373ae12,2017-05-10,510500,5.211,287336,179080269.0,-1.94,2025-06-17 02:07:41.174,5.3348,5.5351,5.665433333333334,-0.11101031707819331,-0.08145689817582291,14.940577249575583,0.17934497777364122,0.11631015004001588,-0.0031,-0.0029,0.0052,0.0217,0.0028
2017-05-11,68505d6d34a7c6e6d373ae13,2017-05-11,510500,5.195,786634,480442224.0,-0.31,2025-06-17 02:07:41.174,5.2818000000000005,5.5032000000000005,5.658150000000001,-0.12049800351003181,-0.0892651192426647,14.593698175787736,0.18030663939667285,1.7376799287245595,-0.0029,0.0052,0.0217,0.0028,-0.0097
2017-05-12,68505d6d34a7c6e6d373ae14,2017-05-12,510500,5.18,271878,166619822.0,-0.29,2025-06-17 02:07:41.174,5.2386,5.4688,5.650533333333334,-0.12775476064597235,-0.09696304752332624,15.120274914089336,0.17250647585096923,-0.654378020782219,0.0052,0.0217,0.0028,-0.0097,-0.0004
2017-05-15,68505d6d34a7c6e6d373ae15,2017-05-15,510500,5.207,155600,96049625.0,0.52,2025-06-17 02:07:41.174,5.2214,5.43975,5.644283333333334,-0.12983051326648454,-0.1035365406719579,25.33039647577094,0.1646661295182478,-0.4276844761253209,0.0217,0.0028,-0.0097,-0.0004,-0.0151
2017-05-16,68505d6d34a7c6e6d373ae16,2017-05-16,510500,5.32,360261,224155631.0,2.17,2025-06-17 02:07:41.174,5.2226,5.41975,5.639283333333334,-0.12096302015416249,-0.10702183656839882,38.36363636363637,0.15269228602165835,1.3153020565552698,0.0028,-0.0097,-0.0004,-0.0151,-0.0187
2017-05-17,68505d6d34a7c6e6d373ae17,2017-05-17,510500,5.335,264928,167464065.0,0.28,2025-06-17 02:07:41.174,5.2474,5.4018500000000005,5.635199999999999,-0.11144047688776659,-0.10790556463227238,38.80866425992785,0.1393769123068945,-0.26462203791140315,-0.0097,-0.0004,-0.0151,-0.0187,0.0045
2017-05-18,68505d6d34a7c6e6d373ae18,2017-05-18,510500,5.283,274262,172360801.0,-0.97,2025-06-17 02:07:41.174,5.265,5.3848,5.6290000000000004,-0.10685796604500286,-0.10769604491481849,33.27645051194543,0.13139999198907784,0.03523221403551147,-0.0004,-0.0151,-0.0187,0.0045,0.0078
2017-05-19,68505d6d34a7c6e6d373ae19,2017-05-19,510500,5.281,136616,85431903.0,-0.04,2025-06-17 02:07:41.174,5.2852,5.36775,5.622016666666667,-0.10220946933292385,-0.10659872979843957,30.931458699472742,0.1206887580339693,-0.50187776651523,-0.0151,-0.0187,0.0045,0.0078,0.0008
2017-05-22,68505d6d34a7c6e6d373ae1a,2017-05-22,510500,5.201,277141,172576257.0,-1.51,2025-06-17 02:07:41.174,5.284000000000001,5.3485,5.613249999999999,-0.10378447083390974,-0.1060358780055336,27.371695178849137,0.1145956277295472,1.0286130467880774,-0.0187,0.0045,0.0078,0.0008,-0.0056
2017-05-23,68505d6d34a7c6e6d373ae1b,2017-05-23,510500,5.104,281088,171441415.0,-1.87,2025-06-17 02:07:41.174,5.2408,5.33215,5.602716666666667,-0.11157360909441039,-0.10714342422330897,23.94557823129253,0.1250554719019659,0.014241848012383596,0.0045,0.0078,0.0008,-0.0056,-0.0187
2017-05-24,68505d6d34a7c6e6d373ae1c,2017-05-24,510500,5.127,556653,335018768.0,0.45,2025-06-17 02:07:41.174,5.1992,5.3161000000000005,5.592533333333333,-0.11456995834016581,-0.10862873104668035,27.222982216142256,0.12990923957250797,0.9803513490437159,0.0078,0.0008,-0.0056,-0.0187,0.0117
2017-05-25,68505d6d34a7c6e6d373ae1d,2017-05-25,510500,5.167,604291,368012048.0,0.78,2025-06-17 02:07:41.174,5.176,5.3015,5.583833333333334,-0.112421001671283,-0.10938718517160088,33.80480905233381,0.12941142062996172,0.08557934655880772,0.0008,-0.0056,-0.0187,0.0117,0.0061
2017-05-26,68505d6d34a7c6e6d373ae1e,2017-05-26,510500,5.171,380832,233652724.0,0.08,2025-06-17 02:07:41.174,5.154,5.286099999999999,5.574866666666667,-0.10913710682618927,-0.10933716950251857,39.96710526315791,0.1254423331549573,-0.36978707278446976,-0.0056,-0.0187,0.0117,0.0061,0.0049
2017-05-31,68505d6d34a7c6e6d373ae1f,2017-05-31,510500,5.142,455356,280409152.0,-0.56,2025-06-17 02:07:41.174,5.1422,5.2683,5.5651,-0.1076339173398484,-0.10899651906998455,36.03896103896107,0.11887769035083241,0.1956873371985548,-0.0187,0.0117,0.0061,0.0049,0.0225
2017-06-01,68505d6d34a7c6e6d373ae20,2017-06-01,510500,5.046,317097,191953966.0,-1.87,2025-06-17 02:07:41.174,5.1306,5.246,5.5542,-0.1128877270888422,-0.10977476067375608,36.45320197044337,0.11651428645174136,-0.30362836989081066,0.0117,0.0061,0.0049,0.0225,-0.0006
2017-06-02,68505d6d34a7c6e6d373ae21,2017-06-02,510500,5.105,746023,447960000.0,1.17,2025-06-17 02:07:41.174,5.126200000000001,5.2269,5.544066666666667,-0.11101093726724098,-0.11002199599245306,43.098159509202475,0.10574044687465982,1.3526649574105085,0.0061,0.0049,0.0225,-0.0006,0.0036
2017-06-05,68505d6d34a7c6e6d373ae22,2017-06-05,510500,5.136,538511,327906032.0,0.61,2025-06-17 02:07:41.174,5.12,5.2107,5.533533333333334,-0.10580250151222881,-0.10917809709640822,46.70658682634734,0.09208640107609342,-0.27815764393322995,0.0049,0.0225,-0.0006,0.0036,-0.0127
2017-06-06,68505d6d34a7c6e6d373ae23,2017-06-06,510500,5.161,311996,190197174.0,0.49,2025-06-17 02:07:41.174,5.118,5.19895,5.52315,-0.09852178972112569,-0.10704683562135171,46.54654654654653,0.08159300473105287,-0.4206320762249982,0.0225,-0.0006,0.0036,-0.0127,0.0147
2017-06-07,68505d6d34a7c6e6d373ae24,2017-06-07,510500,5.277,680496,422422128.0,2.25,2025-06-17 02:07:41.174,5.145,5.19815,5.515066666666667,-0.08244121165435203,-0.10212571082795177,46.7862481315396,0.08069583893263392,1.1811048859600763,-0.0006,0.0036,-0.0127,0.0147,-0.0034
2017-06-08,68505d6d34a7c6e6d373ae25,2017-06-08,510500,5.274,323601,202002078.0,-0.06,2025-06-17 02:07:41.174,5.1906,5.19615,5.5081,-0.06914228340654383,-0.09552902534367018,45.357686453576875,0.07812828519401498,-0.5244630387246949,0.0036,-0.0127,0.0147,-0.0034,0.0093
2017-06-09,68505d6d34a7c6e6d373ae26,2017-06-09,510500,5.293,486958,304095584.0,0.36,2025-06-17 02:07:41.174,5.228199999999999,5.2002500000000005,5.50115,-0.05641927941288749,-0.08770707615751364,50.80128205128203,0.0810457148449309,0.5048099356924114,-0.0127,0.0147,-0.0034,0.0093,-0.0007
2017-06-12,68505d6d34a7c6e6d373ae27,2017-06-12,510500,5.226,320647,199307596.0,-1.27,2025-06-17 02:07:41.174,5.2462,5.2018,5.492016666666667,-0.05115288848437771,-0.08039623862288646,46.00870827285924,0.08123623770078546,-0.3415304810681825,0.0147,-0.0034,0.0093,-0.0007,0.0075
2017-06-13,68505d6d34a7c6e6d373ae28,2017-06-13,510500,5.303,461281,288769936.0,1.47,2025-06-17 02:07:41.174,5.2745999999999995,5.20795,5.484633333333334,-0.040301409683016765,-0.07237727283491252,57.43440233236154,0.08410424296193207,0.43859446681241354,-0.0034,0.0093,-0.0007,0.0075,0.0032
2017-06-14,68505d6d34a7c6e6d373ae29,2017-06-14,510500,5.285,226860,142226464.0,-0.34,2025-06-17 02:07:41.174,5.2762,5.21185,5.477033333333333,-0.0327761609391235,-0.06445705045575471,64.90939044481055,0.0858482596457248,-0.5081956551429605,0.0093,-0.0007,0.0075,0.0032,0.0019
2017-06-15,68505d6d34a7c6e6d373ae2a,2017-06-15,510500,5.334,301404,190061008.0,0.93,2025-06-17 02:07:41.174,5.2882,5.21255,5.469366666666667,-0.022597961371240594,-0.056085232638851894,66.35071090047393,0.08682800603243292,0.3285903200211584,-0.0007,0.0075,0.0032,0.0019,-0.0148
2017-06-16,68505d6d34a7c6e6d373ae2b,2017-06-16,510500,5.33,183592,115871374.0,-0.07,2025-06-17 02:07:41.174,5.2956,5.2123,5.462633333333333,-0.014685150184195805,-0.04780521614792068,63.65159128978228,0.08646331744241112,-0.39087736061896994,0.0075,0.0032,0.0019,-0.0148,0.0032
2017-06-19,68505d6d34a7c6e6d373ae2c,2017-06-19,510500,5.37,381276,241981317.0,0.75,2025-06-17 02:07:41.174,5.3244,5.21665,5.456233333333333,-0.005127418910195303,-0.039269656700375605,65.71879936808847,0.09220530581827699,1.0767571571746046,0.0032,0.0019,-0.0148,0.0032,0.0187
2017-06-20,68505d6d34a7c6e6d373ae2d,2017-06-20,510500,5.387,358035,228345259.0,0.32,2025-06-17 02:07:41.174,5.3412,5.2219500000000005,5.449699999999999,0.003775389568410503,-0.03066064744661838,69.72624798711753,0.09890211801249699,-0.06095584301136181,0.0019,-0.0148,0.0032,0.0187,-0.0028
2017-06-21,68505d6d34a7c6e6d373ae2e,2017-06-21,510500,5.397,350185,222769467.0,0.19,2025-06-17 02:07:41.174,5.3636,5.23175,5.443700000000001,0.011505220831496743,-0.022227473790995357,82.80373831775705,0.10616118579033827,-0.021925230773527704,-0.0148,0.0032,0.0187,-0.0028,-0.0031
2017-06-22,68505d6d34a7c6e6d373ae2f,2017-06-22,510500,5.317,421110,268159706.0,-1.48,2025-06-17 02:07:41.174,5.360200000000001,5.2424,5.436166666666666,0.011048476427002463,-0.015572283747395794,69.06474820143886,0.10331678418692065,0.20253580250439063,0.0032,0.0187,-0.0028,-0.0031,0.0061
2017-06-23,68505d6d34a7c6e6d373ae30,2017-06-23,510500,5.334,538772,338349232.0,0.32,2025-06-17 02:07:41.174,5.361,5.25275,5.428283333333334,0.011920845039698591,-0.010073657989976918,68.26568265682656,0.10150025926848188,0.279409180499157,0.0187,-0.0028,-0.0031,0.0061,0.0031
2017-06-26,68505d6d34a7c6e6d373ae31,2017-06-26,510500,5.434,455130,290536288.0,1.87,2025-06-17 02:07:41.174,5.3738,5.2661,5.422666666666667,0.02044568261329527,-0.003969789869322481,72.12317666126422,0.1070360981901892,-0.15524563266094005,-0.0028,-0.0031,0.0061,0.0031,0.007
2017-06-27,68505d6d34a7c6e6d373ae32,2017-06-27,510500,5.419,300929,193122573.0,-0.28,2025-06-17 02:07:41.174,5.3802,5.2785,5.417016666666667,0.025695105981630384,0.0019631893008680928,63.75968992248057,0.10976937546266839,-0.3388064948476259,-0.0031,0.0061,0.0031,0.007,-0.0044
2017-06-28,68505d6d34a7c6e6d373ae33,2017-06-28,510500,5.402,369365,236219123.0,-0.31,2025-06-17 02:07:41.174,5.3812,5.2915,5.411416666666667,0.028158954991219787,0.007202342438938431,62.075471698113226,0.10813660950751278,0.22741576916814266,0.0061,0.0031,0.007,-0.0044,0.0064
2017-06-29,68505d6d34a7c6e6d373ae34,2017-06-29,510500,5.435,398893,256413512.0,0.61,2025-06-17 02:07:41.174,5.4048,5.31095,5.40785,0.03240089988487327,0.012242053928125399,63.05147058823527,0.09595309983743225,0.07994260419909849,0.0031,0.007,-0.0044,0.0064,0.0
2017-06-30,68505d6d34a7c6e6d373ae35,2017-06-30,510500,5.452,268758,172814655.0,0.31,2025-06-17 02:07:41.174,5.4284,5.3283000000000005,5.404383333333333,0.03671124531568548,0.017135892205637417,72.87449392712556,0.08777728995344111,-0.3262403702245966,0.007,-0.0044,0.0064,0.0,0.0065
2017-07-03,68505d6d34a7c6e6d373ae36,2017-07-03,510500,5.49,283061,183413975.0,0.7,2025-06-17 02:07:41.174,5.4395999999999995,5.346,5.39905,0.04270127384050326,0.02224896853261059,70.54945054945061,0.08249210488533397,0.0532188809263352,-0.0044,0.0064,0.0,0.0065,-0.0034
2017-07-04,68505d6d34a7c6e6d373ae37,2017-07-04,510500,5.466,225589,145869015.0,-0.44,2025-06-17 02:07:41.174,5.449,5.36125,5.393333333333333,0.044993162014185906,0.026797807228925656,69.6312364425163,0.07427465034722622,-0.20303750781633645,0.0064,0.0,0.0065,-0.0034,-0.0114
2017-07-05,68505d6d34a7c6e6d373ae38,2017-07-05,510500,5.501,348159,225691114.0,0.64,2025-06-17 02:07:41.174,5.4688,5.37245,5.388033333333334,0.049068081101667715,0.031251862003474074,68.6800894854587,0.07771098615005137,0.5433332299003941,0.0,0.0065,-0.0034,-0.0114,-0.0015
2017-07-06,68505d6d34a7c6e6d373ae39,2017-07-06,510500,5.501,441060,286872432.0,0.0,2025-06-17 02:07:41.174,5.482000000000001,5.3838,5.382833333333334,0.051701501114918,0.03534178982576286,69.30022573363432,0.07913918451884917,0.2668349805692227,0.0065,-0.0034,-0.0114,-0.0015,0.0011
2017-07-07,68505d6d34a7c6e6d373ae3a,2017-07-07,510500,5.537,146767,95685685.0,0.65,2025-06-17 02:07:41.174,5.4990000000000006,5.395999999999999,5.377116666666667,0.056047325898917144,0.03948289704039372,69.02050113895214,0.08311247927068018,-0.6672402847685122,-0.0034,-0.0114,-0.0015,0.0011,-0.0028
2017-07-10,68505d6d34a7c6e6d373ae3b,2017-07-10,510500,5.518,205021,134092969.0,-0.34,2025-06-17 02:07:41.174,5.504600000000001,5.4106,5.371866666666667,0.05729778889608106,0.04304587541153119,64.85260770975057,0.07710785337839986,0.3969148378041385,-0.0114,-0.0015,0.0011,-0.0028,-0.0405
2017-07-11,68505d6d34a7c6e6d373ae3c,2017-07-11,510500,5.455,185278,120212237.0,-1.14,2025-06-17 02:07:41.174,5.5024,5.418200000000001,5.364983333333333,0.052598889091623136,0.04495647814754958,55.870445344129536,0.07334317318350066,-0.0962974524560899,-0.0015,0.0011,-0.0028,-0.0405,0.0094
2017-07-12,68505d6d34a7c6e6d373ae3d,2017-07-12,510500,5.447,664599,425843232.0,-0.15,2025-06-17 02:07:41.174,5.4916,5.4262999999999995,5.3593,0.04767982070816945,0.04550114665967356,65.40284360189574,0.06648315971965646,2.5870367771672838,0.0011,-0.0028,-0.0405,0.0094,0.0234
